name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
큰나루밴댕이회무침,음식점,인천광역시 남동구 문화서로4번길 61-23 (구월동),37.44569941,126.6983666,,,,,인천광역시 남동구 문화서로4번길 61-23
부암갈비,음식점,인천광역시 남동구 용천로 149 (간석동),37.46308934,126.7143258,,,,,인천광역시 남동구 용천로 149
무의도데침쌈밥,음식점,인천광역시 중구 대무의로 309-15 (무의동),37.38915121,126.4265235,,,,,인천광역시 중구 대무의로 309-15
어부의집,음식점,인천광역시 중구 남북로142번길 2 (남북동),37.44917462,126.4172727,,,,,인천광역시 중구 남북로142번길 2
이레식당슈퍼,음식점,인천광역시 옹진군 자월면 대이작로70번길 3-15,37.17667845,126.2544617,,,,,인천광역시 옹진군 자월면 대이작로70번길 3-15
한자리한턱,음식점,인천광역시 강화군 화도면 해안남로 1046,37.619064,126.4639471,,,,,인천광역시 강화군 화도면 해안남로 1046
자미궁 제빵소,음식점,인천광역시 서구 원당대로819번길 38 (원당동),37.59593743,126.69441,,,,,인천광역시 서구 원당대로819번길 38
태화원,음식점,인천광역시 중구 차이나타운로59번길 10 (선린동),37.47407526,126.6185731,,,,,인천광역시 중구 차이나타운로59번길 10
신포닭강정,음식점,인천광역시 중구 우현로49번길 3 (신포동),37.47165904,126.628239,,,,,인천광역시 중구 우현로49번길 3
신바람볶음닭,음식점,인천광역시 미추홀구 한나루로 464 (주안동),37.44837577,126.6679409,,,,,인천 미추홀구 한나루로 464
경복궁 불고기 학익점,음식점,인천광역시 미추홀구 매소홀로 378 (학익동),37.43988652,126.6638227,,,,,인천 미추홀구 매소홀로 378
신선설농탕 부평점,음식점,인천광역시 부평구 장제로 206 (부평동),37.50376863,126.7313012,,,,,인천 부평구 장제로 206
계양칼국수,음식점,인천광역시 계양구 살라리로2번길 15 (서운동),37.53574779,126.7445531,,,,,인천 계양구 살라리로2번길 15
아바이왕순대,음식점,인천광역시 연수구 청명로3번길 11 (청학동),37.41666918,126.6735209,,,,,인천 연수구 청명로3번길 11
곤드레애찬,음식점,인천광역시 미추홀구 매소홀로 407 (학익동),37.44021904,126.6672471,,,,,인천 미추홀구 매소홀로 407
아우라지 계산점,음식점,인천광역시 계양구 장제로 799 (계산동),37.53929552,126.7342066,,,,,인천 계양구 장제로 799
구봉산,음식점,인천광역시 남동구 독점로3번길 38-8 (구월동),37.45050577,126.7087064,,,,,인천 남동구 독점로3번길 38-8
아우라지 삼산점,음식점,인천광역시 부평구 장제로 346 (삼산동),37.51640561,126.7326019,,,,,인천 부평구 장제로 346
국화호수,음식점,인천광역시 강화군 강화읍 강화대로440번길 5,37.74816363,126.4827979,,,,,인천 강화군 강화읍 강화대로440번길 5
안다미로,음식점,인천광역시 강화군 강화읍 강화대로430번길 2-1,37.74774064,126.4839704,,,,,인천 강화군 강화읍 강화대로430번길 2-1
굴축제,음식점,인천광역시 계양구 오조산로45번길 12 (계산동),37.53525948,126.7372605,,,,,인천 계양구 오조산로45번길 12
애슐리퀸즈뉴코아인천점,음식점,인천광역시 남동구 인하로 485 (구월동),37.44401577,126.7006916,,,,,인천 남동구 인하로 485
애슐리 인하점,음식점,인천광역시 미추홀구 소성로 6 (학익동),37.44706744,126.6508493,,,,,인천 미추홀구 소성로 6
궁불고기,음식점,인천광역시 부평구 영성중로15번길 24 (삼산동),37.51821692,126.7429639,,,,,인천 부평구 영성중로15번길 24
궁중삼계탕,음식점,인천광역시 미추홀구 학익소로63번길 23 (학익동),37.44174169,126.6718029,,,,,인천 미추홀구 학익소로63번길 23
양원,음식점,인천광역시 서구 보석로12번안길 28 (청라동),37.52076853,126.6271275,,,,,인천 서구 보석로12번안길 28
권오길손국수 본점,음식점,인천광역시 서구 검단로 789 (불로동),37.61542115,126.6866345,,,,,인천 서구 검단로 789
